Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P height100 P distRoad),5.52,0.0011,10,199.32,3.58,1
p(observer1 P start)psi(ndvi500 P ele P distRoad),5.54,0.0011,8,203.68,-0.46,1
p(observer1 P start P cloudCover)psi(forest1500 P water P ele),5.54,0.0011,9,201.52,0,0
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P ele),5.59,0.001,11,197.19,5.63,1
p(observer1 P start)psi(disturb500 P ndvi500 P ele P distRoad),5.61,0.001,9,201.6,2.78,1
p(observer1 P start)psi(forest1500 P water P ele P height100 P distRoad),5.62,0.001,10,199.42,-1.08,1
p(observer1 P start)psi(und P water P height100 P distRoad),5.63,0.001,9,201.61,3.6,1
p(observer1 P start P cloudCover)psi(ndvi500 P height100 P distRoad),5.63,0.001,9,201.61,1.55,1
p(observer1 P start)psi(disturb500 P forest1500 P ele P distRoad),5.7,0.001,9,201.69,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P water P ele P height100 P distRoad),5.71,0.001,12,195.09,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P height100),5.71,0.001,9,201.7,0,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P height100),5.71,0.001,9,201.7,0,1
p(start)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100),5.72,0.001,9,201.7,4.67,1
p(observer1 P start P cloudCover)psi(forest1500 P und P height100 P distRoad),5.72,0.001,10,199.53,-0.91,1
p(start)psi(forest1500 P und P water P ele P distRoad),5.74,0.001,8,203.89,4.79,1
p(start)psi(disturb500 P forest1500 P ndvi500 P water),5.74,0.001,7,206.03,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100 P distRoad),5.75,0.001,12,195.13,2.85,1
p(start)psi(und P water P distRoad),5.76,0.001,6,208.18,0,0
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P distRoad),5.76,0.001,9,201.75,5.6,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P und P water),5.78,0.001,10,199.58,0.75,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P height100 P distRoad),5.78,0.001,10,199.58,5.13,1
p(observer1 P start)psi(forest1500 P ndvi500 P water P height100),5.81,9e-04,9,201.79,5.81,1
p(observer1 P start P cloudCover)psi(disturb500 P ele),5.81,9e-04,8,203.96,0,1
p(start)psi(disturb500 P forest1500 P ndvi500 P ele P distRoad),5.81,9e-04,8,203.96,5.21,1
p(observer1 P start P cloudCover)psi(forest1500 P height100 P distRoad),5.81,9e-04,9,201.8,2.45,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P height100),5.85,9e-04,10,199.65,4.31,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P ele P distRoad),5.9,9e-04,10,199.7,0,1
p(observer1 P start P cloudCover)psi(forest1500 P water P distRoad),5.91,9e-04,9,201.89,0,0
p(start)psi(forest1500 P und P water P ele),5.91,9e-04,7,206.2,0,1
p(observer1 P start)psi(ele P height100 P distRoad),5.91,9e-04,8,204.06,5.54,1
p(observer1 P start)psi(disturb500 P ndvi500 P und P ele P distRoad),5.93,9e-04,10,199.73,4.93,1
p(observer1 P start)psi(water),5.94,9e-04,6,208.36,0,0
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P ele P distRoad),5.95,9e-04,12,195.33,0,1
p(observer1 P start)psi(forest1500 P distRoad),5.96,9e-04,7,206.25,2.36,1
p(start)psi(und P water P ele P distRoad),5.97,9e-04,7,206.26,5.92,1
p(observer1 P start)psi(und P ele P height100),5.97,9e-04,8,204.12,0.81,1
p(observer1 P start P cloudCover)psi(forest1500 P water P height100),5.98,9e-04,9,201.97,0,0
p(start)psi(forest1500 P water P ele),6.01,8e-04,6,208.43,0,1
p(observer1 P start)psi(disturb500 P forest1500 P und P water P ele P height100),6.03,8e-04,11,197.63,2.61,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P water P height100 P distRoad),6.03,8e-04,12,195.41,-0.8,1
