Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(forest1000 P water P height100),10.76,5e-04,8,217.14,0,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water P distRoad),10.77,5e-04,10,212.8,0,1
p(start)psi(disturb500 P und P ele),10.81,5e-04,6,221.46,0,0
p(start)psi(ndvi500 P ele P height100),10.84,5e-04,6,221.49,0,0
p(observer1 P start)psi(disturb500 P ndvi500 P und P water P ele P distRoad),10.85,5e-04,11,210.68,0.11,1
p(observer1 P start)psi(disturb500 P forest1000 P water),10.89,5e-04,8,217.26,0,1
p(start)psi(disturb500 P forest1000 P ndvi500 P ele),10.9,5e-04,7,219.42,5.72,1
p(observer1 P start)psi(ndvi500 P water P ele P height100),10.92,5e-04,9,215.14,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ele),10.95,5e-04,8,217.33,5.99,1
p(observer1 P start)psi(disturb500 P und P water P ele),10.96,5e-04,9,215.17,0,0
p(start)psi(water P ele P height100),11,4e-04,6,221.65,0,0
p(start)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),11.03,4e-04,9,215.25,0,1
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water P distRoad),11.05,4e-04,9,215.27,3.35,1
p(start)psi(forest1000 P water P distRoad),11.06,4e-04,6,221.7,0,0
p(start)psi(forest1000 P ele P height100),11.1,4e-04,6,221.75,5.82,0
p(observer1 P start)psi(forest1000 P ndvi500 P ele P height100),11.12,4e-04,9,215.33,5.95,0
p(start)psi(disturb500 P forest1000 P ndvi500 P water P distRoad),11.12,4e-04,8,217.5,2.51,1
p(start)psi(disturb500 P ndvi500 P ele P height100),11.14,4e-04,7,219.66,3.19,1
p(start)psi(und P ele P height100),11.15,4e-04,6,221.79,0,0
p(start)psi(ndvi500 P water P ele),11.15,4e-04,6,221.8,0,0
p(start)psi(disturb500 P ndvi500 P und P ele P height100),11.17,4e-04,8,217.54,5.66,1
p(observer1 P start)psi(forest1000 P water P ele P height100),11.27,4e-04,9,215.48,4.72,0
