Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb100 P ndvi500 P water P height100 P distRoad),8.07,0.001,9,230.65,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P height100 P distRoad),8.08,0.001,9,230.67,0,0
p(observer1)psi(disturb100 P ndvi500 P und P height100 P distRoad),8.09,0.001,9,230.68,0,0
p(observer1 P start)psi(disturb100 P water P height100 P distRoad),8.11,0.001,9,230.7,0,0
p(observer1 P start)psi(height100 P distRoad),8.11,0.001,7,235.01,5.21,0
p(start)psi(disturb100 P ndvi500 P und P water P distRoad),8.11,0.001,8,232.86,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P water P distRoad),8.15,0.001,8,232.9,0,0
p(start)psi(ndvi500 P ele),8.15,0.001,5,239.28,0,0
p()psi(forest500 P ndvi500 P und P distRoad),8.17,9e-04,6,237.19,0,0
p()psi(ndvi500 P und P water P distRoad),8.2,9e-04,6,237.22,0,0
p()psi(forest500 P ndvi500 P water P distRoad),8.21,9e-04,6,237.23,0,0
p()psi(forest500 P ndvi500 P und P ele P distRoad),8.24,9e-04,7,235.13,0,0
p(start)psi(und P height100 P distRoad),8.25,9e-04,6,237.27,0,0
p(start)psi(disturb100 P und P ele P height100 P distRoad),8.3,9e-04,8,233.05,0,0
p(start)psi(ndvi500 P ele P height100),8.3,9e-04,6,237.32,0,0
p(start)psi(forest500 P ndvi500 P ele P height100),8.3,9e-04,7,235.19,0,0
p(start)psi(disturb100 P und P water P height100 P distRoad),8.3,9e-04,8,233.05,0,0
p(observer1 P start)psi(ndvi500 P und P water P distRoad),8.35,9e-04,9,230.94,0,0
p(start)psi(forest500 P ele P height100 P distRoad),8.39,8e-04,7,235.29,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P und P distRoad),8.4,8e-04,8,233.15,5.97,0
p(observer1 P start)psi(forest500 P ndvi500 P water P distRoad),8.46,8e-04,9,231.05,0,0
p(observer1)psi(disturb100 P ndvi500 P water P ele P height100 P distRoad),8.47,8e-04,10,228.88,0,0
p(start)psi(disturb100 P forest500 P und P ele P height100 P distRoad),8.47,8e-04,9,231.06,0,0
p(start)psi(disturb100 P forest500 P water P height100 P distRoad),8.47,8e-04,8,233.22,4.64,0
p(start)psi(ele P height100 P distRoad),8.49,8e-04,6,237.51,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P water P ele P distRoad),8.52,8e-04,10,228.92,0,0
p()psi(disturb100 P height100 P distRoad),8.52,8e-04,5,239.65,0,0
p()psi(forest500 P ndvi500 P water P ele P distRoad),8.54,8e-04,7,235.43,0,0
p(observer1)psi(ndvi500 P und P ele P distRoad),8.55,8e-04,8,233.29,0,0
p(observer1)psi(ndvi500 P water P ele P distRoad),8.55,8e-04,8,233.3,0,0
p(observer1)psi(forest500 P ndvi500 P und P height100 P distRoad),8.55,8e-04,9,231.14,0,0
p(start)psi(disturb100 P forest500 P water P ele P height100 P distRoad),8.56,8e-04,9,231.14,0,0
p(observer1 P start)psi(forest500 P ndvi500 P und P distRoad),8.57,8e-04,9,231.15,0,0
p()psi(disturb100 P ndvi500 P water P ele P distRoad),8.57,8e-04,7,235.47,0,0
p()psi(disturb100 P ndvi500 P und P water P ele P height100 P distRoad),8.58,8e-04,9,231.16,0,0
p(observer1)psi(ndvi500 P und P water P height100 P distRoad),8.59,8e-04,9,231.17,0,0
p(start)psi(disturb100 P ndvi500 P und P water P ele P distRoad),8.61,8e-04,9,231.2,0,0
p(observer1)psi(forest500 P ndvi500 P water P height100 P distRoad),8.62,8e-04,9,231.2,0,0
p(observer1)psi(disturb100 P ndvi500 P und P ele P height100 P distRoad),8.62,8e-04,10,229.03,5.82,0
p(start)psi(disturb100 P forest500 P ndvi500 P und P ele P distRoad),8.67,7e-04,9,231.25,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P ele P distRoad),8.67,7e-04,10,229.07,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P water P ele P distRoad),8.67,7e-04,9,231.26,0,0
p()psi(disturb100 P forest500 P ele P height100 P distRoad),8.67,7e-04,7,235.57,0,0
p(observer1)psi(disturb100 P ndvi500 P water P distRoad),8.69,7e-04,8,233.44,0,0
p(observer1 P start)psi(disturb100 P und P height100 P distRoad),8.69,7e-04,9,231.28,0,0
p(observer1 P start)psi(disturb100 P forest500 P ele P height100 P distRoad),8.71,7e-04,10,229.12,0,0
p()psi(disturb100 P ndvi500 P und P ele P distRoad),8.72,7e-04,7,235.61,0,0
p(start)psi(forest500 P ndvi500 P und P water P distRoad),8.72,7e-04,8,233.47,0,0
p(start)psi(forest500 P ndvi500 P ele),8.73,7e-04,6,237.75,0,0
p(observer1)psi(disturb100 P ndvi500 P und P distRoad),8.76,7e-04,8,233.51,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P distRoad),8.77,7e-04,8,233.52,5.85,0
p(observer1 P start)psi(disturb100 P forest500 P height100 P distRoad),8.79,7e-04,9,231.38,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P und P ele P distRoad),8.88,7e-04,10,229.29,0,0
