Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(ndvi500 P und P ele P height500 P distRoad),8.23,5e-04,8,619.92,0,0
p(cloudCover)psi(ndvi500 P ele P height500),8.254,5e-04,6,624.22,0,0
p(cloudCover)psi(ndvi500 P und P water P ele P height500),8.269,5e-04,8,619.96,5.55,0
p(cloudCover)psi(ndvi500 P height500),8.278,5e-04,5,626.35,5.34,0
p(cloudCover)psi(disturb100 P ele),8.303,5e-04,5,626.37,0,0
p(cloudCover)psi(height500 P distRoad),8.328,5e-04,5,626.4,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P ele),8.349,5e-04,8,620.04,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P ele P distRoad),8.381,5e-04,9,617.91,0,0
p(cloudCover)psi(ndvi500 P und P distRoad),8.488,5e-04,6,624.45,0,0
p(cloudCover)psi(disturb100 P ele P height500 P distRoad),8.49,5e-04,7,622.33,0,0
p(cloudCover)psi(ndvi500 P water P height500),8.497,5e-04,6,624.46,0,0
p(cloudCover)psi(disturb100 P ndvi500 P ele P distRoad),8.507,5e-04,7,622.34,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P ele P distRoad),8.527,5e-04,8,620.22,0,0
p(cloudCover)psi(ndvi500 P ele P height500 P distRoad),8.541,5e-04,7,622.38,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und),8.553,5e-04,6,624.51,0,0
p(cloudCover)psi(water P height500),8.654,4e-04,5,626.72,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P distRoad),8.682,4e-04,7,622.52,0,0
p(cloudCover)psi(disturb100 P und P water P ele P height500 P distRoad),8.721,4e-04,9,618.25,0,0
p(cloudCover)psi(ndvi500 P water P ele P height500 P distRoad),8.731,4e-04,8,620.42,0,0
p(cloudCover)psi(ndvi500 P und P water P ele P height500 P distRoad),8.803,4e-04,9,618.33,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P distRoad),8.833,4e-04,8,620.53,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water),8.934,4e-04,7,622.77,0,0
p(cloudCover)psi(und P water P height500 P distRoad),8.967,4e-04,7,622.8,0,0
p(cloudCover)psi(water P height500 P distRoad),8.983,4e-04,6,624.94,0,0
p(cloudCover)psi(disturb100 P water),9.017,4e-04,5,627.09,0,0
p(cloudCover)psi(disturb100 P water P ele P height500 P distRoad),9.024,4e-04,8,620.72,0,0
p(cloudCover)psi(disturb100 P und P water P ele P height500),9.063,4e-04,8,620.76,0,0
p(cloudCover)psi(ndvi500 P und P height500),9.083,4e-04,6,625.04,0,0
p(cloudCover)psi(ndvi500 P height500 P distRoad),9.093,4e-04,6,625.05,0,0
p(cloudCover)psi(disturb100 P water P ele P height500),9.095,4e-04,7,622.93,5.83,0
p(cloudCover)psi(disturb100 P und P ele P height500),9.125,4e-04,7,622.96,5.78,0
p(cloudCover)psi(ndvi500 P und P water P distRoad),9.151,3e-04,7,622.99,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P height500),9.231,3e-04,7,623.07,0,0
p(cloudCover)psi(und P height500),9.267,3e-04,5,627.34,0,0
p(cloudCover)psi(height500),9.272,3e-04,4,629.43,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P height500 P distRoad),9.278,3e-04,8,620.97,0,0
p(cloudCover)psi(und P water P height500),9.297,3e-04,6,625.26,5.85,0
p(cloudCover)psi(disturb100 P ndvi500 P height500),9.356,3e-04,6,625.32,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P ele P height500 P distRoad),9.367,3e-04,9,618.9,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P ele P height500),9.391,3e-04,8,621.08,0,0
p(cloudCover)psi(ndvi500 P und P height500 P distRoad),9.482,3e-04,7,623.32,0,0
p(cloudCover)psi(disturb100 P ndvi500 P height500 P distRoad),9.525,3e-04,7,623.36,0,0
p(cloudCover)psi(disturb100 P water P distRoad),9.564,3e-04,6,625.53,0,0
p(cloudCover)psi(disturb100 P und),9.583,3e-04,5,627.65,0,0
p(cloudCover)psi(disturb100),9.602,3e-04,4,629.76,0,0
p(cloudCover)psi(disturb100 P und P water),9.62,3e-04,6,625.58,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P ele P height500 P distRoad),9.637,3e-04,9,619.17,0,0
p(cloudCover)psi(ndvi500 P water P height500 P distRoad),9.669,3e-04,7,623.51,0,0
p(cloudCover)psi(disturb100 P height500 P distRoad),9.673,3e-04,6,625.63,0,0
p(cloudCover)psi(disturb100 P ndvi500 P ele P height500 P distRoad),9.758,3e-04,8,621.45,0,0
p(cloudCover)psi(ndvi500 P und P water P height500),9.793,3e-04,7,623.63,0,0
p(cloudCover)psi(disturb100 P ele P height500),9.823,2e-04,6,625.78,0,0
p(cloudCover)psi(disturb100 P ndvi500 P ele P height500),9.927,2e-04,7,623.76,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P ele P height500),9.946,2e-04,8,621.64,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P ele P height500 P distRoad),9.956,2e-04,10,617.3,0,0
p(cloudCover)psi(disturb100 P distRoad),10.041,2e-04,5,628.11,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P ele P height500),10.181,2e-04,9,619.71,5.22,0
p(cloudCover)psi(disturb100 P ndvi500 P und P height500),10.422,2e-04,7,624.26,0,0
p(cloudCover)psi(ndvi500 P und P water P height500 P distRoad),10.641,2e-04,8,622.33,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P height500 P distRoad),10.675,2e-04,9,620.21,0,0
p(cloudCover)psi(disturb100 P water P height500),10.705,2e-04,6,626.67,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P water P height500),10.866,1e-04,8,622.56,5.82,0
p(cloudCover)psi(disturb100 P water P height500 P distRoad),10.953,1e-04,7,624.79,0,0
p(cloudCover)psi(disturb100 P height500),11.039,1e-04,5,629.11,0,0
p(cloudCover)psi(disturb100 P und P height500),11.076,1e-04,6,627.04,0,0
p(cloudCover)psi(disturb100 P und P water P height500),11.342,1e-04,7,625.18,0,0
