Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb100 P forest1000 P und P height100),8.21,9e-04,6,207.28,2.01,0
p()psi(disturb100 P forest1000 P water P height100),8.21,9e-04,6,207.28,2.16,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P ele P height100),8.25,9e-04,9,200.89,4.88,1
p(cloudCover)psi(forest1000 P height100),8.25,9e-04,5,209.43,2.78,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P height100 P distRoad),8.26,9e-04,14,189.8,0,1
p()psi(forest1000 P ele P height100),8.27,9e-04,5,209.45,0,1
p()psi(disturb100 P und P ele),8.28,9e-04,5,209.46,5.64,1
p()psi(disturb100 P und P ele P height100),8.32,8e-04,6,207.4,5.63,1
p(cloudCover)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),8.35,8e-04,9,201,1.56,1
p(SURVEY)psi(disturb100 P forest1000 P water P ele P height100),8.37,8e-04,11,196.62,4.52,1
p()psi(forest1000 P und P height100),8.39,8e-04,5,209.57,2.55,1
p(observer1)psi(forest1000 P water P height100 P distRoad),8.46,8e-04,8,203.26,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P height100 P distRoad),8.48,8e-04,13,192.27,0.44,1
p()psi(und P ele P height100),8.5,8e-04,5,209.68,0,1
p(start)psi(disturb100 P forest1000 P und P water P ele P distRoad),8.56,8e-04,9,201.2,1.85,1
p(observer1)psi(forest1000 P ndvi500 P und P water P ele),8.57,7e-04,9,201.21,2.21,1
p(start)psi(height100 P distRoad),8.61,7e-04,5,209.79,3.92,1
p(cloudCover)psi(forest1000 P ndvi500 P height100),8.62,7e-04,6,207.69,4.99,1
p(SURVEY P observer1)psi(forest1000 P water P height100 P distRoad),8.65,7e-04,12,194.68,1.36,1
p(SURVEY P observer1)psi(forest1000 P und P water P ele),8.66,7e-04,12,194.69,0,1
p(SURVEY)psi(forest1000 P und P water P ele),8.67,7e-04,10,199.13,0,1
p(SURVEY P observer1)psi(und P ele P height100),8.72,7e-04,11,196.98,4.72,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),8.78,7e-04,15,188.03,0,1
p()psi(forest1000 P ndvi500 P und P height100),8.79,7e-04,6,207.86,2.35,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P height100 P distRoad),8.8,7e-04,14,190.33,-0.37,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),8.84,7e-04,9,201.48,1.73,1
p()psi(ndvi500 P ele P height100),8.84,7e-04,5,210.02,0.7,1
