Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start P cloudCover)psi(height500 P distRoad),11.66,4e-04,8,139.96,0.41,0
p(start P cloudCover)psi(forest500 P ndvi500 P ele P distRoad),11.72,4e-04,8,140.01,0,1
p(observer1 P start P cloudCover)psi(disturb100 P und P ele P height500),11.73,4e-04,10,135.68,1.18,1
p(start P cloudCover)psi(forest500 P ndvi500 P und P distRoad),11.74,4e-04,8,140.03,0,1
p(start P cloudCover)psi(und P ele P height500),11.85,3e-04,7,142.29,0,1
p(observer1 P start P cloudCover)psi(disturb100 P forest500 P water P ele),11.88,3e-04,10,135.83,3.52,1
p(start P cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500),11.88,3e-04,10,135.83,4.19,1
p(observer1 P start P cloudCover)psi(forest500 P ndvi500 P und P ele P height500),11.9,3e-04,11,133.65,0.55,1
p(start P cloudCover)psi(forest500 P ndvi500 P ele P height500 P distRoad),11.95,3e-04,9,138.08,1.82,1
p(start P cloudCover)psi(ele P height500 P distRoad),11.95,3e-04,7,142.39,2.36,1
p(observer1 P start P cloudCover)psi(ndvi500 P und P water),11.96,3e-04,9,138.09,0.86,1
