Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P ele P height500 P distRoad),10.264,4e-04,15,224.99,2.66,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P water P distRoad),10.268,4e-04,13,229.54,2.22,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P water P ele),10.272,4e-04,13,229.54,2.57,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P water P height500),10.316,4e-04,13,229.59,2.61,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P water P ele P height500),10.318,4e-04,14,227.33,5.96,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P ele P distRoad),10.337,4e-04,15,225.06,-0.13,1
p(SURVEY P observer1)psi(ndvi100 P und P ele),10.339,4e-04,11,234.07,1.44,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P water P height500 P distRoad),10.345,4e-04,14,227.35,5.96,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P ele P distRoad),10.371,4e-04,13,229.64,1.2,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P ele P height500),10.373,4e-04,13,229.64,4.65,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P ele),10.41,4e-04,13,229.68,1.96,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P height500 P distRoad),10.442,4e-04,15,225.17,1.79,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P height500),10.544,4e-04,12,232.06,-0.25,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P ele P distRoad),10.59,4e-04,15,225.32,0.53,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P ele P distRoad),10.611,4e-04,14,227.62,1.61,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P ele P distRoad),10.618,4e-04,15,225.34,1.7,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P ele P height500),10.624,4e-04,15,225.35,2.23,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P ele P height500),10.646,4e-04,14,227.65,1.48,0
