Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P cloudCover)psi(forest1500 P water P ele P height100),13.78,0,9,131.25,5.84,1
p(observer1)psi(water P ele),13.79,0,6,137.68,0,1
p()psi(water P ele P height100),13.88,0,5,139.88,4.59,0
p(cloudCover)psi(water P ele P height100),13.97,0,6,137.86,0,0
p(observer1 P cloudCover)psi(water P ele),14.05,0,7,135.82,4.18,1
p()psi(forest1500 P ndvi100 P und P water P ele),14.23,0,7,136,2.89,0
p(start)psi(forest1500 P und P water P ele),14.33,0,7,136.1,4.18,1
p()psi(ndvi100 P water P ele P height100),14.35,0,6,138.25,0,0
p()psi(ndvi100 P ele P distRoad),14.47,0,5,140.47,1.44,1
p()psi(ele P height100 P distRoad),14.47,0,5,140.47,0,1
p(observer1 P cloudCover)psi(ndvi100 P height100 P distRoad),14.5,0,8,134.13,2.26,1
p()psi(ndvi100 P water P ele P distRoad),14.52,0,6,138.41,0,0
p(cloudCover)psi(forest1500 P ndvi100 P water P height100 P distRoad),14.55,0,8,134.18,5.11,1
p()psi(forest1500 P und P ele P distRoad),14.69,0,6,138.59,5.4,1
p(observer1)psi(water P ele P distRoad),14.71,0,7,136.48,1.73,1
p()psi(forest1500 P ndvi100 P water P ele P height100),14.73,0,7,136.5,4.65,1
